uniqueID,drugName,condition,review,rating,date,usefulCount
225854,Bupropion,Depression,"""I was tired all the time.I have been to Iraq and back and the way I felt was just the way I thought I should feel. I was lazy sometimes. Would put things off. Irrated, get upset quickly. For years and years I just thought that was me. Major drinker...smoker... Couldn&#039;t ever get enough sleep. No motivation to get out of bed. Again I thought that was me...I started to have anxiety after my wife&#039;s had a miscarriage. Then we got pregnant again then things really started to get out of control. Wellbutrin saved me. I QUIT DRINKING AND SMOKING! Motivated, love being a dad! Work is great! Slight sexual side effects. """,8,30-Jun-10,177
96002,Sertraline,Depression,"""I have suffered from depression for about six years now. I am a female and about to turn 22. I was put on Zoloft because I recently began to experience severe anxiety over little things. Walking around campus terrified me. I couldn&#039;t go through drive-thru&#039;s or phone someone I didn&#039;t know. My mood swings were becoming ridiculous and I had been having more obsessive suicidal thoughts. I started Zoloft 50mg and everything was wonderful for a month then it wore off. I slipped back into severe depression. I just started taking 100mg and feel so much better! The only side effect I have experienced are a little insomnia, slight loss of appetite, random hand twitching, and some forgetfulness. I finally enjoy life and don&#039;t want to just give up.""",9,25-Feb-13,130
225707,Bupropion,Depression,"""I wanted to rate this an 8.5.  Not sure why.  I have tried numerous medications for the past 15 years with many side effects or no effectiveness.  Wellbutrin XL(300 mg) seems to work best for me. I have a lot more energy now where I was sleeping all weekend before.  I can live with my side effects at this point.  My appetite isn&#039;t very good but on the positive, I have lost weight and feel better about myself.  I now have trouble sleeping, my heart rate has increased usually about 7 hours after I take it causing anxiety symptoms, sometimes my head is a little foggy and my memory recall is slow but I will accept these because of the energy and ability for me to now accomplish what I wasn&#039;t able to before.""",8,26-Oct-11,28
64413,Sertraline,Depression,"""It can take you out from hell.Simply the best.""",10,23-Aug-16,17
95916,Sertraline,Depression,"""It was crazy how much Zoloft really helped me with anxiety &amp; depression. I did stop taking it though because I began to realize after being on it for about 6 months that I felt like I didn&#039;t have feelings anymore about anything. That scared me, so I quit taking it. Now that I&#039;ve been off of Zoloft for a month and a half, I&#039;m really struggling with anxiety at work again so I do plan to get back on it.""",8,10-Sep-13,108
224468,Bupropion,Depression,"""I was on Cipralex for 15 years and I got fed up with the reduced erections and orgasms. My endocrinologist recommended trying an SNRI (Wellbutrin 300 mg) and it helped a bit with the bad side effects of cipralex but I found that I was sad often and I&rsquo;d cry easily. I increased the dosage to 450mg and the sadness went away almost instantly. After a few weeks at 450 mg, I started to feel more and more anxious. I had read that the dosage shouldn&rsquo;t go beyond 450 so I didn&rsquo;t want to risk an increase so I stopped taking them completely and the anxiety has almost disappeared. (Almost means that its 90% better)
I&rsquo;ve been off of Wellbutrin for almost a week and I haven&rsquo;t had any side effects yet.""",3,22-Nov-17,1
224939,Bupropion,Depression,"""I am on day 3 of wellbutrin. I have a special 70mg doseage as in Europe not easily available. I did day 1 and day 2 on 35mg. I just slept all the time and thankfully was the weekend so off work. I felt so great though apart from being zombie. Was hungry alot too. Day 3 - I&#039;ve taken 35mg morning now my second 35mg at evening. Am wondering will the sleepiness go away? I&#039;ve tried loads of SSRI&#039;S and SRNI&#039;s and just sleep all the time on all of them. Very frustrating as I know lots of people who are on anti depressants and they don&#039;t have the zombie affect and it really improves the quality of their lives. Am probably going to have to come off anti depressants as no quality of life with the zombie affect. Any advice be appreciated. :(""",6,21-Aug-16,17
96271,Sertraline,Depression,"""I have depression and anxiety, lately more depression, from being 40, with kids, uncomfortable marriage.  Lexapro has suppressed things but I had become unemotional. On 50mg for a week now of Zoloft and the difference is incredible! I have reasonable emotions, and more energy to want to do the things I planned on but didn&#039;t do before. Sleeping is off and on a problem, has always been, but dreams are waking me up for being so vivid.  Appetite is down, I&#039;m glad. I had been steadily gaining weight because I didn&#039;t want to do anything, but now stomach is bad and I&#039;m scared to go anywhere.  Hoping that will go away.  Can&#039;t say much about sex, not having any.""",9,28-Mar-11,27
225979,Bupropion,Depression,"""I have tried several other medicines and all they did was a large weight gain, about 45 lbs. So I suggested to my doctor about Wellbrutrin SR and I have since lost the weight and have kept it off. So I&#039;am now a happy and thinner woman.""",10,24-Oct-09,99
64551,Sertraline,Depression,"""I started the medicine about 2 months ago and have recently in the past few weeks been experiencing strange dreams. I don&#039;t know if it is caused by this medication or the other one I&#039;m on called buspirone.""",3,14-Mar-16,4
225613,Bupropion,Depression,"""This medicine really works for me and has really improved my quality of life and perspective on things. I&#039;m 18 and I have been on this for a little over 6 months and I would say the only bad side effect is dry mouth, but if you just drink a lot of water you&#039;ll be fine. I like it because it has helped me stop &quot;binge&quot; eating, I don&#039;t have cravings for food or cigarettes anymore, I completely stopped smoking. I&#039;m never tired anymore, Wellbutrin definitely gives you energy in a good way. Sex drive is completely normal and I still have normal emotions unlike when I was on Celexa or Prozac where I felt so emotionless. I lost 20lbs but I am healthy and fit and a lot happier with myself.""",9,16-May-13,166
63926,Sertraline,Depression,"""I am on this medication since February 2016.
At that time I was literally hopeless, unable to sleep, eat, work and live.I barely could get out of bed for a shower.I was diagnosed with severe depression. I started sertraline. Things slowly improved ,in 3-4 weeks I could eat and sleep again. The medicine reached its full potential in about 3 months, and since then no sign of depression, I am a much more balanced, happy person right now.""",10,8-Jun-17,21
